,CustomerId,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPercentage,salePrice,OrderYear,ExpectedProfit,PricePerQuantity,dateOfPurchase,ProfitMade
10984,2481,Male,Chair,219.0,179.57999999999998,Movies,Faroe Islands,Europe,11:33:00,21,May,6,10.0,1182.6,2020,39.420000000000016,197.1,2020-05-21,105.11999999999989
10985,568,Male,Cheese,525.0,257.25,Grocery,Greenland,North America,11:23:00,11,January,10,8.0,4830.0,2016,267.75,483.0,2016-01-11,2257.5
10986,1003,Male,Towels,112.0,82.88,Jewelery,Malaysia,Asia,14:26:00,7,August,7,5.0,744.8000000000001,2019,29.120000000000005,106.4,2019-08-07,164.6400000000001
10987,3688,Female,Bacon,791.0,609.0699999999999,Jewelery,Uzbekistan,Asia,17:11:00,4,November,5,9.0,3599.05,2019,181.93000000000006,719.8100000000001,2019-11-04,553.7000000000007
10988,4298,Female,Bike,562.0,320.34000000000003,Toys,Morocco,Africa,11:19:00,1,October,2,2.0,1101.52,2017,241.65999999999997,550.76,2017-10-01,460.8399999999999
10989,1170,Female,Shirt,382.0,160.44,Books,Guam,Oceania,11:17:00,21,February,10,7.000000000000001,3552.6,2019,221.56,355.26,2019-02-21,1948.1999999999998
10990,2269,Female,Hat,803.0,184.69000000000003,Games,Cameroon,Africa,20:39:00,13,August,2,1.0,1589.94,2020,618.31,794.97,2020-08-13,1220.56
10991,4559,Female,Keyboard,124.0,91.76,Clothing,Palestinian Territory,Asia,23:29:00,21,October,3,9.0,338.52,2018,32.239999999999995,112.83999999999999,2018-10-21,63.23999999999995
10992,4492,Male,Mouse,637.0,394.94,Beauty,Portugal,Europe,17:17:00,22,January,2,2.0,1248.52,2020,242.06,624.26,2020-01-22,458.64
10993,438,Male,Hat,736.0,390.08,Electronics,Gabon,Africa,10:12:00,20,June,2,10.0,1324.8,2018,345.92,662.4,2018-06-20,544.64
10994,4331,Male,Shirt,190.0,70.3,Music,Venezuela,South America,18:26:00,28,March,5,5.0,902.5,2016,119.7,180.5,2016-03-28,551.0
10995,2534,Female,Hat,825.0,519.75,Tools,Brunei,Asia,16:45:00,5,April,3,10.0,2227.5,2017,305.25,742.5,2017-04-05,668.25
10996,647,Male,Chicken,807.0,185.61,Books,Azerbaijan,Asia,16:58:00,28,August,5,8.0,3712.2,2016,621.39,742.4399999999999,2016-08-28,2784.1499999999996
10997,4379,Male,Tuna,268.0,83.08000000000001,Music,Argentina,South America,21:36:00,18,May,9,1.0,2387.88,2016,184.92,265.32,2016-05-18,1640.1599999999999
10998,3316,Male,Sausages,710.0,532.5,Home,East Timor,Oceania,16:31:00,21,February,6,8.0,3919.2,2016,177.5,653.1999999999999,2016-02-21,724.1999999999998
10999,1790,Female,Pizza,23.0,16.33,Books,Nauru,Oceania,23:43:00,6,August,9,6.0,194.58,2019,6.670000000000002,21.62,2019-08-06,47.61000000000004
11000,1653,Female,Bacon,133.0,57.19,Garden,Georgia,Asia,17:11:00,15,August,10,10.0,1197.0,2020,75.81,119.7,2020-08-15,625.1
11001,3326,Male,Bacon,652.0,469.44,Games,Serbia,Europe,19:53:00,11,December,3,5.0,1858.2,2019,182.56,619.4,2019-12-11,449.8800000000001
11002,3372,Female,Pants,438.0,346.02,Computers,Kenya,Africa,23:45:00,16,February,10,5.0,4161.0,2017,91.98000000000002,416.1,2017-02-16,700.8000000000002
11003,4142,Female,Mouse,942.0,329.70000000000005,Clothing,Mayotte,Africa,22:56:00,20,March,8,5.0,7159.2,2016,612.3,894.9,2016-03-20,4521.599999999999
11004,101,Male,Sausages,524.0,314.4,Games,Niue,Oceania,12:12:00,12,November,9,1.0,4668.84,2016,209.60000000000002,518.76,2016-11-12,1839.2400000000002
11005,2550,Male,Chips,620.0,204.6,Industrial,South Korea,Asia,10:24:00,15,August,5,10.0,2790.0,2019,415.4,558.0,2019-08-15,1767.0
11006,1651,Male,Car,177.0,83.19,Electronics,Niue,Oceania,23:16:00,20,September,3,6.0,499.14,2020,93.81,166.38,2020-09-20,249.57
11007,708,Male,Chips,856.0,556.4,Movies,Denmark,Europe,23:51:00,30,November,8,9.0,6231.68,2016,299.6,778.96,2016-11-30,1780.4800000000005
11008,1705,Male,Shoes,942.0,772.44,Home,Jamaica,North America,21:45:00,15,September,2,9.0,1714.44,2019,169.55999999999995,857.22,2019-09-15,169.55999999999995
11009,2595,Male,Salad,227.0,93.07,Beauty,Reunion,Africa,15:29:00,11,November,8,9.0,1652.56,2017,133.93,206.57,2017-11-11,908.0
11010,78,Male,Car,133.0,63.84,Grocery,Bulgaria,Europe,18:41:00,13,September,1,1.0,131.67,2018,69.16,131.67,2018-09-13,67.82999999999998
11011,1702,Female,Chips,195.0,95.55,Music,Germany,Europe,19:34:00,18,December,8,6.0,1466.4,2018,99.45,183.3,2018-12-18,702.0000000000001
11012,1792,Male,Car,544.0,440.64,Music,Canada,North America,20:15:00,22,April,9,9.0,4455.360000000001,2020,103.36000000000001,495.0400000000001,2020-04-22,489.6000000000008
11013,4231,Female,Sausages,731.0,453.22,Computers,Antarctica,Antarctica,23:50:00,19,July,10,10.0,6579.0,2019,277.78,657.9,2019-07-19,2046.7999999999993
11014,1949,Female,Ball,884.0,574.6,Electronics,British Virgin Islands,North America,16:28:00,23,November,10,2.0,8663.2,2016,309.4,866.32,2016-11-23,2917.2000000000007
11015,909,Female,Cheese,302.0,72.47999999999999,Health,Switzerland,Europe,19:40:00,21,September,2,2.0,591.92,2020,229.52,295.96,2020-09-21,446.96
11016,4577,Male,Mouse,972.0,486.0,Electronics,Northern Mariana Islands,Oceania,23:20:00,9,June,3,10.0,2624.4,2020,486.0,874.8000000000001,2020-06-09,1166.4
11017,888,Female,Gloves,596.0,280.12,Garden,Spain,Europe,17:48:00,6,May,4,7.000000000000001,2217.12,2018,315.88,554.28,2018-05-06,1096.6399999999999
11018,4100,Female,Keyboard,866.0,363.72,Grocery,Aruba,North America,21:28:00,18,December,1,7.000000000000001,805.38,2019,502.28,805.38,2019-12-18,441.65999999999997
11019,1035,Female,Pants,673.0,296.12,Home,Guyana,South America,12:55:00,18,September,6,7.000000000000001,3755.34,2020,376.88,625.89,2020-09-18,1978.6200000000001
11020,548,Male,Towels,183.0,153.72,Movies,Luxembourg,Europe,16:12:00,25,April,2,2.0,358.68,2016,29.28,179.34,2016-04-25,51.24000000000001
11021,213,Male,Shirt,793.0,594.75,Automotive,Netherlands,Europe,16:55:00,9,January,2,4.0,1522.56,2018,198.25,761.28,2018-01-09,333.05999999999995
11022,4174,Female,Tuna,394.0,197.0,Automotive,North Korea,Asia,10:20:00,12,July,7,10.0,2482.2000000000003,2020,197.0,354.6,2020-07-12,1103.2000000000003
11023,3667,Male,Shirt,695.0,542.1,Tools,Turks and Caicos Islands,North America,12:33:00,23,January,5,3.0,3370.75,2017,152.89999999999998,674.15,2017-01-23,660.25
11024,2471,Male,Salad,108.0,89.64,Beauty,Senegal,Africa,10:40:00,30,June,1,5.0,102.6,2017,18.36,102.6,2017-06-30,12.959999999999994
11025,1091,Female,Car,979.0,225.17,Baby,Myanmar,Asia,11:37:00,15,March,3,2.0,2878.26,2016,753.83,959.4200000000001,2016-03-15,2202.75
11026,1717,Female,Car,830.0,547.8,Electronics,Bangladesh,Asia,17:10:00,27,April,3,7.000000000000001,2315.7,2017,282.20000000000005,771.9,2017-04-27,672.3
11027,3808,Female,Chips,803.0,264.99,Computers,Morocco,Africa,18:49:00,14,November,1,8.0,738.76,2020,538.01,738.76,2020-11-14,473.77
11028,3739,Female,Bike,256.0,148.48000000000002,Music,Belize,North America,22:13:00,14,September,5,9.0,1164.8,2020,107.51999999999998,232.95999999999998,2020-09-14,422.39999999999986
11029,2825,Female,Chair,542.0,205.96,Sports,Kazakhstan,Asia,16:33:00,20,November,7,1.0,3756.06,2017,336.03999999999996,536.58,2017-11-20,2314.34
11030,25,Male,Computer,638.0,446.6,Kids,Canada,North America,15:46:00,9,November,5,10.0,2871.0,2019,191.39999999999998,574.2,2019-11-09,638.0
11031,3001,Male,Computer,547.0,229.74,Health,Latvia,Europe,23:14:00,26,July,5,8.0,2516.2,2017,317.26,503.23999999999995,2017-07-26,1367.4999999999998
11032,1074,Male,Sausages,702.0,294.84,Movies,Mongolia,Asia,22:14:00,7,February,6,5.0,4001.4,2017,407.16,666.9,2017-02-07,2232.36
11033,1573,Male,Table,855.0,401.85,Grocery,Guadeloupe,North America,16:14:00,24,November,4,7.000000000000001,3180.6,2016,453.15,795.15,2016-11-24,1573.1999999999998
11034,1098,Male,Mouse,538.0,204.44,Music,Ecuador,South America,18:26:00,16,October,10,7.000000000000001,5003.4,2016,333.56,500.34,2016-10-16,2958.9999999999995
11035,1464,Male,Soap,460.0,96.60000000000002,Outdoors,Sweden,Europe,20:34:00,6,October,8,3.0,3569.6,2016,363.4,446.2,2016-10-06,2796.7999999999997
11036,3302,Female,Gloves,76.0,41.04,Automotive,Nicaragua,North America,17:22:00,8,November,2,9.0,138.32,2017,34.96,69.16,2017-11-08,56.239999999999995
11037,3461,Male,Cheese,941.0,301.12,Baby,Nepal,Asia,20:38:00,10,March,9,6.0,7960.86,2016,639.88,884.54,2016-03-10,5250.78
11038,870,Female,Pizza,143.0,80.08,Outdoors,Libya,Africa,23:47:00,5,June,9,1.0,1274.13,2017,62.92,141.57000000000002,2017-06-05,553.4100000000001
11039,2973,Female,Bike,830.0,572.7,Electronics,Gabon,Africa,22:25:00,7,October,10,1.0,8217.0,2019,257.29999999999995,821.7,2019-10-07,2490.0
11040,1192,Female,Hat,131.0,79.91,Industrial,Guernsey,Europe,12:30:00,13,April,7,7.000000000000001,852.81,2020,51.09,121.83,2020-04-13,293.43999999999994
11041,955,Female,Sausages,202.0,78.78,Garden,Iran,Asia,15:33:00,29,September,8,2.0,1583.68,2016,123.22,197.96,2016-09-29,953.44
11042,1317,Female,Computer,263.0,173.57999999999998,Music,Malta,Europe,18:42:00,18,May,5,1.0,1301.85,2017,89.42000000000002,260.37,2017-05-18,433.95000000000005
11043,3845,Male,Shoes,846.0,710.64,Garden,Guadeloupe,North America,21:17:00,5,October,8,2.0,6632.64,2017,135.36,829.08,2017-10-05,947.5200000000004
11044,430,Male,Chips,964.0,559.12,Health,Nicaragua,North America,14:15:00,15,May,8,8.0,7095.04,2017,404.88,886.88,2017-05-15,2622.08
11045,2054,Male,Shirt,174.0,146.16,Computers,Tanzania,Africa,19:59:00,13,March,1,9.0,158.34,2017,27.840000000000003,158.34,2017-03-13,12.180000000000007
11046,1849,Male,Mouse,23.0,16.1,Industrial,Burundi,Africa,15:52:00,20,June,5,1.0,113.85,2016,6.899999999999999,22.77,2016-06-20,33.349999999999994
11047,604,Male,Chips,570.0,376.2,Movies,Kazakhstan,Asia,22:48:00,6,March,5,8.0,2622.0,2019,193.8,524.4,2019-03-06,741.0
11048,1454,Female,Towels,235.0,47.0,Music,South Korea,Asia,14:10:00,4,November,3,4.0,676.8,2020,188.0,225.6,2020-11-04,535.8
11049,805,Male,Car,915.0,237.9,Health,Saint Helena,Africa,23:42:00,13,February,6,2.0,5380.200000000001,2019,677.1,896.7000000000002,2019-02-13,3952.8000000000006
11050,3304,Male,Ball,8.0,2.56,Clothing,Dominica,North America,10:21:00,22,October,5,3.0,38.8,2016,5.4399999999999995,7.76,2016-10-22,25.999999999999996
11051,576,Male,Sausages,395.0,110.60000000000002,Beauty,Sierra Leone,Africa,15:24:00,30,October,9,7.000000000000001,3306.15,2018,284.4,367.35,2018-10-30,2310.75
11052,548,Female,Ball,378.0,90.72000000000004,Clothing,Libya,Africa,15:49:00,19,August,1,1.0,374.22,2016,287.28,374.22,2016-08-19,283.5
11053,3516,Male,Mouse,288.0,244.8,Clothing,Haiti,North America,16:20:00,18,January,6,1.0,1710.72,2017,43.19999999999999,285.12,2017-01-18,241.91999999999985
11054,4075,Female,Shirt,471.0,226.08,Kids,Chad,Africa,17:57:00,4,June,6,2.0,2769.48,2020,244.92,461.58,2020-06-04,1413.0
11055,4309,Male,Towels,439.0,144.87,Books,American Samoa,Oceania,23:36:00,23,December,9,7.000000000000001,3674.43,2019,294.13,408.27,2019-12-23,2370.6
11056,2303,Female,Bacon,389.0,268.41,Health,Malta,Europe,18:15:00,8,March,9,5.0,3325.9500000000003,2016,120.58999999999997,369.55,2016-03-08,910.2600000000002
11057,260,Male,Shoes,989.0,791.2,Music,Guam,Oceania,18:54:00,13,November,3,6.0,2788.98,2017,197.79999999999995,929.66,2017-11-13,415.37999999999965
11058,2149,Male,Fish,363.0,72.60000000000002,Shoes,Cape Verde,Africa,12:18:00,20,October,2,4.0,696.96,2019,290.4,348.48,2019-10-20,551.76
11059,3405,Male,Pants,467.0,172.79000000000002,Music,Maldives,Asia,13:56:00,20,November,4,3.0,1811.96,2018,294.21,452.99,2018-11-20,1120.8
11060,4506,Female,Chicken,1.0,0.64,Grocery,Puerto Rico,North America,11:34:00,26,April,6,1.0,5.94,2018,0.36,0.9900000000000001,2018-04-26,2.1000000000000005
11061,3447,Female,Shoes,825.0,618.75,Music,Norfolk Island,Oceania,17:58:00,7,May,10,2.0,8085.0,2020,206.25,808.5,2020-05-07,1897.5
11062,3088,Male,Fish,361.0,296.02,Garden,Madagascar,Africa,16:54:00,2,December,4,4.0,1386.24,2016,64.98000000000002,346.56,2016-12-02,202.16000000000008
11063,819,Female,Chips,349.0,125.64,Shoes,Curacao,North America,13:37:00,1,November,5,1.0,1727.55,2019,223.36,345.51,2019-11-01,1099.35
11064,1519,Female,Shoes,31.0,24.18,Outdoors,Puerto Rico,North America,22:15:00,25,January,9,9.0,253.89,2020,6.82,28.209999999999997,2020-01-25,36.26999999999998
11065,1774,Female,Pizza,551.0,374.68,Tools,Russia,Europe,12:47:00,5,January,7,1.0,3818.43,2019,176.32,545.49,2019-01-05,1195.6699999999996
11066,2969,Male,Car,904.0,678.0,Computers,Reunion,Africa,15:34:00,21,July,2,6.0,1699.52,2020,226.0,849.76,2020-07-21,343.52
11067,1426,Female,Chicken,930.0,706.8,Movies,Tajikistan,Asia,13:59:00,21,July,10,10.0,8370.0,2020,223.20000000000005,837.0,2020-07-21,1302.0
11068,311,Female,Pants,737.0,619.08,Outdoors,Thailand,Asia,22:43:00,12,October,10,4.0,7075.2,2017,117.91999999999996,707.52,2017-10-12,884.3999999999996
11069,3100,Male,Sausages,460.0,138.0,Games,Sri Lanka,Asia,11:14:00,2,June,3,6.0,1297.1999999999998,2019,322.0,432.3999999999999,2019-06-02,883.1999999999998
11070,687,Male,Pants,725.0,500.25,Games,Togo,Africa,15:50:00,12,April,9,9.0,5937.75,2019,224.75,659.75,2019-04-12,1435.5
11071,762,Male,Cheese,651.0,364.56,Tools,Georgia,Asia,10:13:00,10,October,4,10.0,2343.6,2020,286.44,585.9,2020-10-10,885.3599999999999
11072,2772,Male,Hat,698.0,258.26,Toys,Seychelles,Africa,18:49:00,16,July,2,8.0,1284.32,2019,439.74,642.16,2019-07-16,767.8
11073,1339,Male,Gloves,254.0,139.7,Health,Ireland,Europe,18:19:00,28,June,6,10.0,1371.6,2019,114.30000000000001,228.6,2019-06-28,533.4
11074,2828,Female,Towels,1000.0,210.0,Home,Saint Lucia,North America,21:32:00,22,June,5,4.0,4800.0,2017,790.0,960.0,2017-06-22,3750.0
11075,4366,Male,Gloves,8.0,5.6,Kids,Ethiopia,Africa,17:30:00,30,April,5,7.000000000000001,37.2,2018,2.4000000000000004,7.44,2018-04-30,9.200000000000003
11076,2758,Female,Hat,82.0,55.760000000000005,Electronics,Somalia,Africa,12:30:00,3,April,5,2.0,401.8,2018,26.239999999999995,80.36,2018-04-03,123.0
11077,449,Male,Towels,655.0,465.05,Music,Brunei,Asia,21:52:00,14,August,8,10.0,4716.0,2016,189.95,589.5,2016-08-14,995.5999999999999
11078,1951,Male,Table,644.0,135.24,Baby,Peru,South America,15:23:00,24,December,1,4.0,618.24,2020,508.76,618.24,2020-12-24,483.0
11079,2044,Male,Hat,588.0,299.88,Jewelery,Northern Mariana Islands,Oceania,22:27:00,29,June,9,1.0,5239.08,2016,288.12,582.12,2016-06-29,2540.16
11080,2919,Male,Bacon,648.0,272.16,Movies,Italy,Europe,19:28:00,4,March,5,2.0,3175.2,2020,375.84,635.04,2020-03-04,1814.3999999999996
11081,2454,Male,Pants,940.0,479.4,Toys,Lithuania,Europe,14:27:00,23,August,6,6.0,5301.6,2019,460.6,883.6,2019-08-23,2425.2000000000007
11082,1464,Male,Car,37.0,22.94,Kids,Samoa,Oceania,10:26:00,18,November,10,5.0,351.5,2016,14.059999999999999,35.15,2016-11-18,122.1
11083,3805,Male,Pants,998.0,508.98,Movies,Republic of the Congo,Africa,20:57:00,24,January,5,9.0,4540.900000000001,2017,489.02,908.1800000000001,2017-01-24,1996.0000000000005
11084,852,Male,Table,687.0,453.42,Grocery,Cape Verde,Africa,16:11:00,9,February,10,6.0,6457.799999999999,2020,233.57999999999998,645.78,2020-02-09,1923.5999999999995
11085,1358,Female,Sausages,525.0,267.75,Electronics,Guatemala,North America,23:19:00,25,July,9,9.0,4299.75,2020,257.25,477.75,2020-07-25,1890.0
11086,2873,Male,Chair,960.0,240.0,Electronics,Switzerland,Europe,22:59:00,18,March,1,1.0,950.4,2020,720.0,950.4,2020-03-18,710.4
11087,1100,Male,Ball,581.0,156.87,Music,Algeria,Africa,13:26:00,5,May,3,8.0,1603.56,2016,424.13,534.52,2016-05-05,1132.9499999999998
11088,4647,Male,Pizza,188.0,118.44,Shoes,Latvia,Europe,15:24:00,19,September,2,2.0,368.48,2018,69.56,184.24,2018-09-19,131.60000000000002
11089,2126,Male,Pants,607.0,261.01,Jewelery,Saint Pierre and Miquelon,North America,11:11:00,20,December,2,6.0,1141.16,2016,345.99,570.58,2016-12-20,619.1400000000001
11090,1551,Female,Chair,152.0,44.08,Computers,Montenegro,Europe,23:30:00,12,May,2,7.000000000000001,282.72,2017,107.92,141.36,2017-05-12,194.56000000000003
11091,3522,Male,Shoes,464.0,97.44,Books,Marshall Islands,Oceania,12:55:00,30,October,10,4.0,4454.4,2016,366.56,445.43999999999994,2016-10-30,3479.9999999999995
11092,4540,Female,Gloves,505.0,393.9,Electronics,Bolivia,South America,17:12:00,25,May,4,3.0,1959.4,2016,111.10000000000002,489.85,2016-05-25,383.8000000000002
11093,329,Female,Chair,771.0,462.6,Books,Suriname,South America,13:43:00,6,December,6,6.0,4348.4400000000005,2016,308.4,724.7400000000001,2016-12-06,1572.8400000000001
11094,1643,Male,Shoes,972.0,524.88,Kids,Georgia,Asia,16:11:00,23,May,5,9.0,4422.6,2017,447.12,884.5200000000001,2017-05-23,1798.2000000000003
11095,2698,Male,Keyboard,34.0,20.4,Home,Guernsey,Europe,16:18:00,13,July,1,6.0,31.96,2016,13.600000000000001,31.96,2016-07-13,11.560000000000002
11096,3166,Female,Bike,389.0,120.58999999999996,Games,Colombia,South America,12:21:00,5,June,2,3.0,754.66,2019,268.41,377.33,2019-06-05,513.48
11098,798,Male,Bike,455.0,300.3,Grocery,Nigeria,Africa,17:30:00,26,May,3,7.000000000000001,1269.4499999999998,2020,154.7,423.1499999999999,2020-05-26,368.5499999999997
11099,2813,Male,Shoes,689.0,241.15,Clothing,Montserrat,North America,10:33:00,16,May,2,3.0,1336.66,2017,447.85,668.33,2017-05-16,854.3600000000001
11100,4203,Male,Ball,146.0,33.58,Home,Seychelles,Africa,19:10:00,15,August,1,1.0,144.54,2017,112.42,144.54,2017-08-15,110.96
11101,2466,Male,Pants,454.0,236.08,Computers,Chad,Africa,16:27:00,23,May,2,6.0,853.52,2019,217.92,426.76,2019-05-23,381.35999999999996
11102,3815,Female,Cheese,214.0,111.28,Movies,Mexico,North America,15:46:00,24,November,7,4.0,1438.08,2016,102.72,205.44,2016-11-24,659.1199999999999
11103,1840,Female,Soap,443.0,163.91000000000005,Jewelery,Kyrgyzstan,Asia,12:16:00,5,July,7,9.0,2821.91,2018,279.0899999999999,403.13,2018-07-05,1674.5399999999995
11104,2012,Male,Tuna,379.0,204.66,Jewelery,Chad,Africa,16:12:00,11,September,5,4.0,1819.2,2020,174.34,363.84000000000003,2020-09-11,795.9000000000001
11105,3465,Female,Tuna,850.0,433.5,Sports,Palau,Oceania,11:27:00,14,June,3,3.0,2473.5,2017,416.5,824.5,2017-06-14,1173.0
11106,2601,Female,Hat,513.0,102.60000000000002,Beauty,Egypt,Africa,21:49:00,20,September,6,3.0,2985.66,2019,410.4,497.60999999999996,2019-09-20,2370.0599999999995
11107,3778,Female,Table,693.0,415.8,Grocery,Guinea,Africa,11:24:00,19,May,7,8.0,4462.92,2018,277.2,637.5600000000001,2018-05-19,1552.3200000000002
11108,4075,Male,Keyboard,789.0,536.52,Electronics,Comoros,Africa,18:26:00,24,January,2,9.0,1435.98,2019,252.48000000000002,717.99,2019-01-24,362.94000000000005
11109,694,Male,Bacon,647.0,148.81,Jewelery,Senegal,Africa,19:56:00,8,September,9,6.0,5473.62,2016,498.19,608.18,2016-09-08,4134.33
11110,3584,Female,Car,409.0,122.7,Grocery,Mexico,North America,15:45:00,29,January,10,3.0,3967.3,2020,286.3,396.73,2020-01-29,2740.3
11111,2154,Female,Soap,533.0,293.15,Beauty,Botswana,Africa,12:59:00,23,May,3,6.0,1503.06,2019,239.85000000000002,501.02,2019-05-23,623.61
11112,1165,Female,Tuna,661.0,416.43,Electronics,Western Sahara,Africa,21:50:00,1,July,3,8.0,1824.36,2016,244.57,608.12,2016-07-01,575.0699999999999
11113,1756,Female,Gloves,497.0,243.53,Kids,France,Europe,21:55:00,25,April,8,4.0,3816.96,2019,253.47,477.12,2019-04-25,1868.72
11114,3213,Female,Salad,270.0,148.5,Home,Romania,Europe,18:11:00,2,February,7,4.0,1814.4,2016,121.5,259.2,2016-02-02,774.9000000000001
11115,1939,Female,Computer,223.0,107.04,Movies,Slovakia,Europe,20:46:00,9,August,9,8.0,1846.44,2018,115.96,205.16,2018-08-09,883.08
11116,1868,Female,Chips,887.0,390.28,Automotive,Saint Helena,Africa,23:51:00,13,March,10,5.0,8426.5,2019,496.72,842.65,2019-03-13,4523.700000000001
11117,2740,Male,Chips,189.0,81.27,Sports,Lesotho,Africa,18:10:00,3,July,3,6.0,532.98,2018,107.73,177.66,2018-07-03,289.17
11118,1488,Female,Chicken,137.0,86.31,Kids,Central African Republic,Africa,16:58:00,29,November,6,1.0,813.78,2019,50.69,135.63,2019-11-29,295.91999999999996
11119,3298,Male,Pants,165.0,82.5,Music,Pitcairn,Oceania,13:33:00,7,May,3,10.0,445.5,2017,82.5,148.5,2017-05-07,198.0
11120,1097,Female,Tuna,838.0,243.02,Games,Bosnia and Herzegovina,Europe,11:33:00,24,January,5,9.0,3812.9,2017,594.98,762.58,2017-01-24,2597.8
11121,4088,Female,Towels,143.0,57.2,Shoes,Iceland,Europe,19:56:00,30,April,6,6.0,806.52,2019,85.8,134.42,2019-04-30,463.31999999999994
11122,3312,Female,Gloves,558.0,139.5,Electronics,Zambia,Africa,12:42:00,16,August,9,3.0,4871.34,2017,418.5,541.26,2017-08-16,3615.84
11123,245,Male,Cheese,202.0,151.5,Baby,Puerto Rico,North America,21:26:00,14,August,9,2.0,1781.64,2018,50.5,197.96,2018-08-14,418.1400000000001
11124,4438,Male,Table,180.0,73.8,Garden,Bulgaria,Europe,20:33:00,11,July,2,3.0,349.2,2019,106.2,174.6,2019-07-11,201.6
11125,4018,Female,Car,150.0,111.0,Industrial,Morocco,Africa,14:39:00,24,December,5,2.0,735.0,2016,39.0,147.0,2016-12-24,180.0
11126,3116,Female,Computer,942.0,339.12,Home,Turkmenistan,Asia,12:50:00,4,March,4,8.0,3466.56,2018,602.88,866.64,2018-03-04,2110.08
11127,4029,Female,Pants,317.0,66.57,Music,Honduras,North America,15:21:00,24,December,7,9.0,2019.29,2016,250.43,288.46999999999997,2016-12-24,1553.3
11128,479,Male,Hat,164.0,98.4,Toys,Uzbekistan,Asia,21:11:00,27,June,9,3.0,1431.72,2018,65.6,159.08,2018-06-27,546.12
11129,3086,Female,Car,461.0,165.95999999999998,Toys,Algeria,Africa,19:57:00,21,February,8,4.0,3540.48,2018,295.04,442.56,2018-02-21,2212.8
11130,3804,Male,Keyboard,91.0,70.07,Tools,Sudan,Africa,19:44:00,2,December,5,10.0,409.5,2020,20.930000000000007,81.9,2020-12-02,59.150000000000034
11131,2615,Male,Ball,178.0,110.36,Tools,Palau,Oceania,23:53:00,20,October,5,9.0,809.9,2019,67.64,161.98,2019-10-20,258.1
11132,32,Male,Mouse,500.0,205.0,Music,Barbados,North America,10:10:00,1,December,6,10.0,2700.0,2020,295.0,450.0,2020-12-01,1470.0
11133,1582,Male,Chair,197.0,161.54,Music,Germany,Europe,13:44:00,18,June,7,1.0,1365.21,2019,35.46000000000001,195.03,2019-06-18,234.43000000000006
11134,1025,Female,Mouse,57.0,41.61,Sports,Comoros,Africa,23:27:00,19,October,5,8.0,262.2,2019,15.39,52.44,2019-10-19,54.14999999999998
11135,4210,Male,Tuna,968.0,367.84,Movies,Laos,Asia,22:44:00,19,December,3,2.0,2845.92,2017,600.1600000000001,948.64,2017-12-19,1742.4
11136,1100,Male,Chips,325.0,188.5,Jewelery,Turkmenistan,Asia,13:31:00,5,February,5,10.0,1462.5,2019,136.5,292.5,2019-02-05,520.0
11137,4332,Male,Pants,866.0,363.72,Sports,Rwanda,Africa,21:43:00,29,December,10,1.0,8573.4,2017,502.28,857.3399999999999,2017-12-29,4936.199999999999
11138,3000,Male,Keyboard,910.0,591.5,Books,Bolivia,South America,12:16:00,6,May,9,10.0,7371.0,2017,318.5,819.0,2017-05-06,2047.5
11139,443,Female,Towels,142.0,45.44,Beauty,Estonia,Europe,23:11:00,1,April,7,8.0,914.48,2018,96.56,130.64000000000001,2018-04-01,596.4000000000001
11140,2280,Female,Chips,327.0,225.63,Outdoors,Brunei,Asia,20:24:00,8,November,4,2.0,1281.84,2018,101.37,320.46,2018-11-08,379.31999999999994
11141,1428,Male,Gloves,255.0,155.55,Clothing,Egypt,Africa,10:36:00,13,August,5,7.000000000000001,1185.75,2017,99.44999999999999,237.15,2017-08-13,408.0
11142,413,Male,Gloves,901.0,621.69,Sports,Namibia,Africa,15:18:00,26,November,8,1.0,7135.92,2020,279.30999999999995,891.99,2020-11-26,2162.3999999999996
11143,28,Male,Fish,294.0,176.4,Electronics,Ukraine,Europe,12:58:00,29,December,9,6.0,2487.24,2020,117.6,276.35999999999996,2020-12-29,899.6399999999996
11144,407,Male,Hat,71.0,29.11,Garden,Zimbabwe,Africa,21:56:00,23,March,6,2.0,417.48,2016,41.89,69.58,2016-03-23,242.82000000000002
11145,3698,Female,Pants,839.0,260.09000000000003,Games,Bouvet Island,Antarctica,16:27:00,6,April,9,5.0,7173.45,2016,578.91,797.05,2016-04-06,4832.639999999999
11146,2652,Male,Computer,221.0,145.86,Kids,Grenada,North America,21:55:00,8,January,8,1.0,1750.32,2019,75.13999999999999,218.79,2019-01-08,583.4399999999998
11147,3407,Female,Sausages,901.0,306.34000000000003,Health,Central African Republic,Africa,18:53:00,4,July,9,1.0,8027.91,2016,594.66,891.99,2016-07-04,5270.849999999999
11148,3598,Female,Chair,269.0,86.08000000000001,Movies,British Virgin Islands,North America,22:10:00,10,September,4,1.0,1065.24,2020,182.92,266.31,2020-09-10,720.92
11149,3724,Male,Tuna,768.0,322.56,Kids,Turks and Caicos Islands,North America,12:18:00,20,November,7,7.000000000000001,4999.68,2018,445.44,714.24,2018-11-20,2741.76
11150,246,Female,Chicken,555.0,349.65,Music,Malta,Europe,15:49:00,5,July,2,5.0,1054.5,2017,205.35000000000002,527.25,2017-07-05,355.20000000000005
