,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPerQuantity,salePrice,OrderYear,ExpectedRevenue,PricePerQuantity,DiscountPercentage,dateOfPurchase
14256,Female,Mouse,420.0,323.4,Clothing,Equatorial Guinea,Africa,23:56:00,16,September,2,0.01,831.6,2020,96.60000000000002,415.8,0.0,16 September 2020
14257,Female,Towels,311.0,108.85,Baby,Bermuda,North America,11:12:00,18,December,3,0.01,923.67,2018,202.15,307.89,0.0,18 December 2018
14258,Male,Gloves,647.0,388.2,Industrial,Trinidad and Tobago,North America,20:24:00,23,July,8,0.08,4761.92,2019,258.8,595.24,0.01,23 July 2019
14259,Female,Soap,931.0,465.5,Shoes,Somalia,Africa,14:32:00,28,April,1,0.03,903.07,2017,465.5,903.07,0.0,28 April 2017
14260,Female,Gloves,433.0,134.23000000000002,Shoes,Micronesia,Oceania,13:54:00,19,February,8,0.09,3152.24,2020,298.77,394.03,0.02,19 February 2020
14261,Male,Mouse,169.0,106.47,Computers,Bolivia,South America,10:46:00,8,February,2,0.09,307.58,2020,62.53,153.79,0.05,8 February 2020
14262,Male,Fish,444.0,346.32,Jewelery,Eritrea,Africa,19:46:00,29,November,10,0.07,4129.2,2018,97.68,412.91999999999996,0.02,29 November 2018
14263,Male,Shirt,807.0,637.53,Movies,Colombia,South America,13:21:00,24,October,3,0.04,2324.16,2017,169.47000000000003,774.7199999999999,0.0,24 October 2017
14264,Male,Ball,330.0,260.7,Grocery,Solomon Islands,Oceania,11:47:00,10,May,5,0.04,1584.0,2017,69.30000000000001,316.8,0.01,10 May 2017
14265,Male,Soap,982.0,491.0,Movies,Gambia,Africa,16:49:00,15,December,2,0.08,1806.88,2017,491.0,903.44,0.01,15 December 2017
14266,Female,Fish,367.0,201.85,Grocery,Senegal,Africa,15:38:00,5,August,2,0.06,689.96,2020,165.15,344.98,0.02,5 August 2020
14267,Male,Fish,963.0,211.86,Beauty,Republic of the Congo,Africa,19:46:00,20,October,7,0.04,6471.360000000001,2016,751.14,924.4800000000001,0.0,20 October 2016
14268,Male,Hat,783.0,219.24,Kids,Lithuania,Europe,10:35:00,19,March,4,0.01,3100.68,2017,563.76,775.17,0.0,19 March 2017
14269,Male,Chips,294.0,244.02,Movies,Israel,Asia,18:44:00,25,June,8,0.09,2140.32,2019,49.97999999999999,267.54,0.03,25 June 2019
14270,Female,Hat,551.0,418.76,Health,Pakistan,Asia,17:45:00,27,October,9,0.04,4760.64,2020,132.24,528.96,0.01,27 October 2020
14271,Male,Chicken,866.0,701.46,Shoes,Malta,Europe,23:29:00,4,April,10,0.02,8486.8,2018,164.53999999999996,848.68,0.0,4 April 2018
14272,Male,Shirt,318.0,219.42,Grocery,Croatia,Europe,18:56:00,21,September,6,0.05,1812.6,2017,98.58000000000001,302.09999999999997,0.02,21 September 2017
14273,Female,Cheese,29.0,13.05,Tools,Spain,Europe,13:29:00,14,July,9,0.05,247.95,2016,15.95,27.549999999999997,0.17,14 July 2016
14274,Male,Pants,505.0,252.5,Shoes,British Indian Ocean Territory,Asia,15:33:00,11,July,2,0.08,929.2,2018,252.5,464.6,0.02,11 July 2018
14275,Male,Pants,912.0,574.56,Health,Saint Martin,North America,20:36:00,28,May,10,0.05,8664.0,2017,337.44000000000005,866.4,0.01,28 May 2017
14276,Male,Keyboard,896.0,743.6800000000001,Garden,Switzerland,Europe,13:13:00,26,December,4,0.02,3512.32,2020,152.31999999999994,878.08,0.0,26 December 2020
14277,Male,Keyboard,981.0,421.83,Health,Turks and Caicos Islands,North America,12:42:00,1,August,6,0.08,5415.12,2019,559.1700000000001,902.52,0.01,1 August 2019
14278,Female,Chips,142.0,95.14,Tools,Belarus,Europe,17:28:00,3,September,4,0.02,556.64,2016,46.86,139.16,0.01,3 September 2016
14279,Male,Mouse,77.0,24.64,Jewelery,Nauru,Oceania,12:53:00,15,June,5,0.07,358.05,2020,52.36,71.61,0.09,15 June 2020
14280,Female,Sausages,567.0,187.11,Kids,Romania,Europe,20:13:00,4,June,3,0.09,1547.91,2020,379.89,515.97,0.02,4 June 2020
14281,Female,Salad,410.0,188.6,Beauty,Gabon,Africa,23:52:00,5,July,6,0.02,2410.8,2016,221.4,401.8,0.0,5 July 2016
14282,Male,Hat,924.0,194.04,Outdoors,Guinea,Africa,22:30:00,22,May,2,0.02,1811.04,2019,729.96,905.52,0.0,22 May 2019
14283,Male,Bike,870.0,356.70000000000005,Garden,Nicaragua,North America,11:10:00,30,February,7,0.1,5481.0,2016,513.3,783.0,0.01,30 February 2016
14284,Female,Soap,978.0,400.98,Music,Guinea-Bissau,Africa,15:17:00,8,April,5,0.08,4498.8,2019,577.02,899.76,0.01,8 April 2019
14285,Male,Bacon,573.0,469.86,Tools,Greenland,North America,12:46:00,26,May,7,0.05,3810.45,2016,103.13999999999999,544.35,0.01,26 May 2016
14286,Female,Computer,866.0,355.06,Grocery,Jersey,Europe,21:30:00,29,September,3,0.1,2338.2,2018,510.94,779.4,0.01,29 September 2018
14287,Female,Computer,45.0,9.450000000000005,Music,Botswana,Africa,20:19:00,6,May,7,0.09,286.65000000000003,2016,35.55,40.95,0.2,6 May 2016
14288,Female,Fish,789.0,418.17,Beauty,Jordan,Asia,17:19:00,3,September,5,0.09,3589.95,2017,370.83,717.99,0.01,3 September 2017
14289,Male,Table,130.0,97.5,Books,Benin,Africa,20:11:00,10,November,4,0.07,483.6,2018,32.5,120.9,0.05,10 November 2018
14290,Female,Ball,619.0,290.93,Books,Christmas Island,Asia,22:30:00,3,July,7,0.01,4289.67,2016,328.07,612.8100000000001,0.0,3 July 2016
14291,Male,Bike,936.0,561.6,Jewelery,French Polynesia,Oceania,20:16:00,9,August,9,0.09,7665.84,2018,374.4,851.76,0.01,9 August 2018
14292,Female,Fish,582.0,139.68,Games,Bermuda,North America,20:50:00,22,May,10,0.09,5296.2,2019,442.32,529.62,0.02,22 May 2019
14293,Male,Computer,233.0,65.24000000000001,Garden,Iran,Asia,20:59:00,25,March,2,0.1,419.4,2016,167.76,209.7,0.04,25 March 2016
14294,Female,Chips,785.0,290.45,Baby,Bhutan,Asia,13:41:00,2,February,3,0.05,2237.25,2019,494.55,745.75,0.01,2 February 2019
14295,Male,Tuna,466.0,265.62,Sports,Heard Island and McDonald Islands,Antarctica,23:14:00,3,August,6,0.01,2768.04,2017,200.38,461.34,0.0,3 August 2017
14296,Female,Pants,570.0,188.1,Industrial,American Samoa,Oceania,22:51:00,14,November,6,0.04,3283.2000000000003,2018,381.9,547.2,0.01,14 November 2018
14297,Female,Ball,955.0,506.15,Electronics,Antarctica,Antarctica,22:18:00,27,November,10,0.06,8977.0,2020,448.85,897.7,0.01,27 November 2020
14298,Female,Shirt,660.0,561.0,Books,Serbia,Europe,11:39:00,12,July,1,0.02,646.8,2019,99.0,646.8,0.0,12 July 2019
14299,Male,Gloves,756.0,506.52,Music,Madagascar,Africa,11:40:00,28,February,6,0.1,4082.4,2018,249.48000000000002,680.4,0.01,28 February 2018
14300,Male,Mouse,202.0,149.48,Industrial,Suriname,South America,15:13:00,30,September,7,0.01,1399.86,2019,52.52000000000001,199.98,0.0,30 September 2019
14301,Female,Table,894.0,759.9,Garden,Turkey,Asia,16:45:00,25,November,7,0.05,5945.099999999999,2018,134.10000000000002,849.3,0.01,25 November 2018
14302,Male,Mouse,154.0,113.96,Industrial,Malawi,Africa,16:33:00,5,November,10,0.1,1386.0,2017,40.040000000000006,138.6,0.06,5 November 2017
14303,Male,Salad,607.0,163.89,Beauty,Aruba,North America,23:55:00,1,October,6,0.1,3277.8,2018,443.11,546.3000000000001,0.02,1 October 2018
14304,Male,Chips,542.0,276.42,Shoes,Bhutan,Asia,15:11:00,10,April,2,0.07,1008.12,2016,265.58,504.06,0.01,10 April 2016
14305,Male,Chicken,83.0,17.430000000000007,Industrial,Pakistan,Asia,14:23:00,12,January,7,0.02,569.38,2018,65.57,81.34,0.02,12 January 2018
14306,Female,Hat,588.0,188.16000000000005,Automotive,Kuwait,Asia,21:54:00,7,October,9,0.07,4921.56,2020,399.8399999999999,546.84,0.01,7 October 2020
14307,Female,Cheese,555.0,244.2,Beauty,Guinea-Bissau,Africa,20:56:00,4,January,9,0.02,4895.099999999999,2020,310.8,543.9,0.0,4 January 2020
14308,Female,Mouse,489.0,405.87,Industrial,Pitcairn,Oceania,18:26:00,26,May,8,0.07,3638.16,2016,83.13,454.77,0.01,26 May 2016
14309,Female,Pants,712.0,220.72000000000003,Toys,Cyprus,Europe,11:34:00,27,September,7,0.07,4635.12,2016,491.28,662.16,0.01,27 September 2016
14310,Female,Computer,567.0,323.19,Clothing,Curacao,North America,22:47:00,27,July,5,0.07,2636.55,2018,243.81,527.3100000000001,0.01,27 July 2018
14311,Female,Gloves,528.0,295.68,Books,Guam,Oceania,19:35:00,9,October,4,0.05,2006.4,2020,232.32,501.6,0.01,9 October 2020
14312,Male,Bike,890.0,267.0,Industrial,Portugal,Europe,15:56:00,2,April,10,0.08,8188.0,2018,623.0,818.8,0.01,2 April 2018
14313,Female,Salad,497.0,263.41,Music,Tanzania,Africa,14:57:00,29,July,7,0.01,3444.21,2019,233.58999999999997,492.03000000000003,0.0,29 July 2019
14314,Female,Bike,253.0,129.03,Computers,Bahamas,North America,12:49:00,30,February,8,0.06,1902.56,2020,123.97,237.82,0.02,30 February 2020
14315,Male,Bike,929.0,269.41,Clothing,Saudi Arabia,Asia,11:26:00,5,February,9,0.06,7859.34,2018,659.5899999999999,873.26,0.01,5 February 2018
14316,Female,Cheese,657.0,302.22,Beauty,South Korea,Asia,12:29:00,14,April,8,0.03,5098.32,2019,354.78,637.29,0.0,14 April 2019
14317,Male,Chair,618.0,426.42,Computers,Kuwait,Asia,14:16:00,17,February,4,0.03,2397.84,2018,191.57999999999998,599.46,0.0,17 February 2018
14318,Male,Hat,169.0,89.57,Health,Niger,Africa,23:26:00,1,July,7,0.05,1123.85,2019,79.43,160.54999999999998,0.03,1 July 2019
14319,Male,Shoes,299.0,236.21,Outdoors,Kenya,Africa,23:26:00,11,January,5,0.01,1480.05,2020,62.78999999999999,296.01,0.0,11 January 2020
14320,Male,Towels,689.0,179.14,Kids,Reunion,Africa,11:50:00,17,October,9,0.04,5952.960000000001,2020,509.86,661.44,0.01,17 October 2020
14321,Male,Bacon,337.0,219.05,Tools,"Bonaire, Saint Eustatius and Saba ",North America,11:42:00,27,March,6,0.01,2001.78,2017,117.94999999999999,333.63,0.0,27 March 2017
14322,Male,Bacon,341.0,252.34,Clothing,Cayman Islands,North America,15:19:00,25,November,4,0.08,1254.88,2019,88.66,313.72,0.02,25 November 2019
14323,Male,Pizza,742.0,363.58,Movies,Democratic Republic of the Congo,Africa,23:48:00,7,January,2,0.09,1350.44,2016,378.42,675.22,0.01,7 January 2016
14324,Male,Car,52.0,21.84,Automotive,Cape Verde,Africa,21:42:00,6,August,10,0.06,488.8,2017,30.16,48.88,0.12,6 August 2017
14325,Male,Keyboard,358.0,239.86,Clothing,United States,North America,14:25:00,20,July,9,0.09,2932.0199999999995,2018,118.13999999999999,325.78,0.03,20 July 2018
14326,Female,Mouse,834.0,533.76,Movies,South Sudan,Africa,21:48:00,19,June,5,0.08,3836.4,2019,300.24,767.28,0.01,19 June 2019
14327,Female,Chair,301.0,246.82,Electronics,Guinea-Bissau,Africa,14:47:00,15,May,6,0.01,1787.94,2018,54.18000000000001,297.99,0.0,15 May 2018
14328,Female,Chips,291.0,177.51,Movies,Tuvalu,Oceania,15:39:00,10,September,8,0.09,2118.48,2017,113.49000000000001,264.81,0.03,10 September 2017
14329,Female,Chips,85.0,64.6,Sports,Brunei,Asia,22:57:00,15,April,10,0.08,782.0,2020,20.400000000000006,78.2,0.09,15 April 2020
14330,Male,Cheese,569.0,159.32,Books,Saint Vincent and the Grenadines,North America,10:19:00,9,June,9,0.1,4608.900000000001,2020,409.68,512.1,0.02,9 June 2020
14331,Female,Keyboard,822.0,435.66,Grocery,Kiribati,Oceania,18:39:00,14,January,3,0.08,2268.7200000000003,2020,386.34,756.2400000000001,0.01,14 January 2020
14332,Female,Chicken,110.0,30.8,Jewelery,Kenya,Africa,21:23:00,23,February,9,0.04,950.4,2020,79.2,105.6,0.04,23 February 2020
14333,Male,Towels,903.0,478.59,Computers,Mali,Africa,22:27:00,3,September,1,0.1,812.7,2019,424.41,812.7,0.01,3 September 2019
14334,Male,Fish,735.0,588.0,Outdoors,Antigua and Barbuda,North America,20:21:00,9,November,3,0.06,2072.7,2020,147.0,690.9,0.01,9 November 2020
14335,Male,Car,448.0,156.8,Clothing,Mauritius,Africa,14:51:00,9,November,6,0.04,2580.48,2019,291.2,430.08,0.01,9 November 2019
14336,Male,Hat,319.0,242.44,Movies,Guadeloupe,North America,18:36:00,2,November,4,0.06,1199.44,2016,76.56,299.86,0.02,2 November 2016
14337,Male,Towels,205.0,139.4,Games,New Caledonia,Oceania,10:23:00,1,September,5,0.03,994.25,2019,65.6,198.85,0.01,1 September 2019
14338,Male,Ball,62.0,30.38,Shoes,Macao,Asia,13:49:00,19,August,3,0.04,178.56,2018,31.62,59.52,0.06,19 August 2018
14339,Male,Soap,549.0,444.69,Toys,Cyprus,Europe,20:48:00,8,October,7,0.06,3612.42,2017,104.31,516.0600000000001,0.01,8 October 2017
14340,Female,Chair,853.0,238.84000000000003,Outdoors,Somalia,Africa,22:35:00,10,October,1,0.09,776.23,2018,614.16,776.23,0.01,10 October 2018
14341,Female,Pizza,282.0,200.22,Health,Nepal,Asia,20:18:00,24,April,2,0.06,530.16,2020,81.78,265.08,0.02,24 April 2020
14342,Female,Tuna,193.0,94.57,Books,South Georgia and the South Sandwich Islands,Antarctica,17:18:00,2,June,4,0.07,717.96,2020,98.43,179.49,0.04,2 June 2020
14343,Male,Pizza,657.0,538.74,Garden,Kenya,Africa,19:51:00,9,June,4,0.02,2575.44,2016,118.25999999999999,643.86,0.0,9 June 2016
14344,Male,Fish,816.0,473.28,Books,Tonga,Oceania,12:55:00,15,February,6,0.1,4406.4,2020,342.72,734.4,0.01,15 February 2020
14345,Female,Pants,912.0,246.24,Grocery,Myanmar,Asia,14:14:00,10,February,4,0.07,3392.64,2016,665.76,848.16,0.01,10 February 2016
14346,Male,Tuna,924.0,498.96,Health,Republic of the Congo,Africa,14:52:00,4,January,3,0.02,2716.56,2018,425.04,905.52,0.0,4 January 2018
14347,Female,Chicken,687.0,563.34,Home,Tuvalu,Oceania,15:54:00,13,August,10,0.09,6251.7,2016,123.65999999999997,625.17,0.01,13 August 2016
14348,Male,Tuna,301.0,198.66,Health,Bangladesh,Asia,13:31:00,13,November,9,0.08,2492.28,2016,102.34,276.92,0.03,13 November 2016
14349,Female,Car,509.0,330.85,Tools,"Bonaire, Saint Eustatius and Saba ",North America,12:32:00,24,May,4,0.03,1974.92,2020,178.14999999999998,493.73,0.01,24 May 2020
14350,Male,Shoes,145.0,46.400000000000006,Clothing,Russia,Europe,17:47:00,28,August,4,0.09,527.8,2017,98.6,131.95,0.06,28 August 2017
14351,Male,Pizza,518.0,321.16,Baby,Russia,Europe,17:52:00,23,April,4,0.1,1864.8,2017,196.83999999999997,466.2,0.02,23 April 2017
14352,Male,Sausages,856.0,496.48,Toys,Comoros,Africa,11:28:00,19,May,8,0.01,6779.52,2019,359.52,847.44,0.0,19 May 2019
14353,Male,Computer,43.0,21.07,Sports,Italy,Europe,18:49:00,26,November,7,0.07,279.93,2020,21.93,39.99,0.16,26 November 2020
14354,Male,Bike,296.0,230.88,Home,Oman,Asia,21:14:00,23,August,1,0.1,266.4,2017,65.12,266.4,0.03,23 August 2017
14355,Male,Tuna,796.0,366.16,Automotive,Sint Maarten,North America,21:57:00,28,December,10,0.08,7323.200000000001,2016,429.84,732.32,0.01,28 December 2016
14356,Male,Towels,399.0,239.4,Grocery,Cambodia,Asia,18:46:00,5,May,4,0.06,1500.24,2017,159.6,375.06,0.02,5 May 2017
14357,Female,Computer,486.0,340.2,Baby,Germany,Europe,17:19:00,5,September,9,0.07,4067.82,2020,145.8,451.98,0.01,5 September 2020
14358,Male,Ball,972.0,349.92,Tools,Barbados,North America,15:29:00,3,April,4,0.06,3654.72,2016,622.0799999999999,913.68,0.01,3 April 2016
14359,Male,Tuna,955.0,439.3,Jewelery,Paraguay,South America,10:48:00,27,June,2,0.02,1871.8,2016,515.7,935.9,0.0,27 June 2016
14360,Male,Computer,802.0,184.46000000000004,Clothing,Latvia,Europe,20:18:00,2,March,4,0.04,3079.68,2019,617.54,769.92,0.0,2 March 2019
14361,Female,Tuna,997.0,319.04,Automotive,Georgia,Asia,18:18:00,13,December,1,0.09,907.27,2017,677.96,907.27,0.01,13 December 2017
14362,Male,Hat,490.0,377.3,Clothing,Botswana,Africa,21:40:00,19,February,5,0.08,2254.0,2020,112.69999999999999,450.8,0.02,19 February 2020
14363,Male,Tuna,218.0,43.6,Kids,North Korea,Asia,22:32:00,22,April,4,0.04,837.12,2018,174.4,209.28,0.02,22 April 2018
14364,Male,Pizza,703.0,534.28,Beauty,Liechtenstein,Europe,18:38:00,20,May,1,0.03,681.91,2016,168.72000000000003,681.91,0.0,20 May 2016
14365,Female,Pants,743.0,527.53,Kids,Cape Verde,Africa,17:44:00,27,October,8,0.06,5587.36,2019,215.47000000000003,698.42,0.01,27 October 2019
14366,Male,Computer,270.0,137.7,Industrial,Monaco,Europe,12:44:00,21,April,4,0.07,1004.4,2019,132.3,251.1,0.03,21 April 2019
14367,Male,Shirt,890.0,587.4,Health,Montserrat,North America,23:47:00,30,March,4,0.09,3239.6,2017,302.6,809.9,0.01,30 March 2017
14368,Male,Ball,494.0,143.26,Home,China,Asia,22:52:00,12,April,10,0.04,4742.4,2016,350.74,474.23999999999995,0.01,12 April 2016
14369,Female,Computer,311.0,93.3,Sports,Cape Verde,Africa,11:56:00,10,March,7,0.03,2111.69,2020,217.7,301.67,0.01,10 March 2020
14370,Male,Gloves,530.0,243.8,Jewelery,Sweden,Europe,17:28:00,4,September,3,0.01,1574.1,2018,286.2,524.6999999999999,0.0,4 September 2018
14371,Female,Chips,694.0,569.08,Toys,Myanmar,Asia,16:38:00,7,April,2,0.09,1263.08,2016,124.91999999999996,631.54,0.01,7 April 2016
14372,Female,Chips,985.0,797.85,Clothing,Oman,Asia,11:39:00,30,October,7,0.1,6205.5,2020,187.14999999999998,886.5,0.01,30 October 2020
14373,Male,Gloves,311.0,83.97,Electronics,Sao Tome and Principe,Africa,16:52:00,23,December,7,0.05,2068.15,2017,227.03,295.45,0.02,23 December 2017
14374,Male,Soap,485.0,232.8,Baby,Poland,Europe,17:46:00,26,December,6,0.09,2648.1000000000004,2018,252.2,441.3500000000001,0.02,26 December 2018
14375,Female,Ball,327.0,222.36,Baby,Saint Helena,Africa,19:18:00,25,March,7,0.06,2151.66,2020,104.63999999999999,307.38,0.02,25 March 2020
14376,Female,Sausages,12.0,6.0,Beauty,British Virgin Islands,North America,17:58:00,23,November,4,0.07,44.64,2017,6.0,11.16,0.58,23 November 2017
14377,Male,Chips,627.0,420.09,Electronics,Tokelau,Oceania,13:25:00,21,June,10,0.08,5768.400000000001,2018,206.91000000000003,576.84,0.01,21 June 2018
14378,Male,Chips,699.0,594.15,Shoes,Australia,Oceania,18:57:00,7,July,10,0.1,6291.0,2017,104.85000000000002,629.1,0.01,7 July 2017
14379,Female,Ball,817.0,310.46,Games,Sudan,Africa,12:43:00,8,August,4,0.05,3104.6,2019,506.54,776.15,0.01,8 August 2019
14380,Female,Shoes,68.0,18.36,Automotive,New Caledonia,Oceania,17:43:00,21,September,1,0.02,66.64,2016,49.64,66.64,0.03,21 September 2016
14381,Male,Mouse,282.0,197.4,Computers,Italy,Europe,17:19:00,27,February,8,0.08,2075.52,2019,84.6,259.44,0.03,27 February 2019
14382,Male,Chair,487.0,306.81,Baby,Lesotho,Africa,20:28:00,5,August,5,0.06,2288.9,2017,180.19,457.78000000000003,0.01,5 August 2017
14383,Male,Keyboard,845.0,718.25,Baby,Guatemala,North America,12:27:00,20,March,1,0.01,836.55,2016,126.75,836.55,0.0,20 March 2016
14384,Male,Shirt,703.0,147.63,Health,Norway,Europe,22:53:00,20,March,1,0.03,681.91,2020,555.37,681.91,0.0,20 March 2020
14385,Female,Hat,686.0,349.86,Industrial,North Korea,Asia,21:37:00,19,February,9,0.05,5865.3,2020,336.14,651.7,0.01,19 February 2020
14386,Female,Table,942.0,471.0,Sports,East Timor,Oceania,18:28:00,21,October,8,0.03,7309.92,2016,471.0,913.74,0.0,21 October 2016
14387,Male,Towels,668.0,460.92,Outdoors,Jersey,Europe,14:22:00,11,March,3,0.02,1963.92,2016,207.07999999999998,654.64,0.0,11 March 2016
14388,Male,Keyboard,112.0,49.28,Automotive,Faroe Islands,Europe,10:29:00,27,July,2,0.04,215.04,2018,62.72,107.52,0.04,27 July 2018
14389,Female,Shirt,121.0,29.040000000000006,Automotive,Montenegro,Europe,10:26:00,10,January,10,0.07,1125.3,2016,91.96,112.53,0.06,10 January 2016
14390,Female,Pizza,410.0,110.7,Health,South Africa,Africa,10:33:00,24,October,1,0.08,377.2,2018,299.3,377.2,0.02,24 October 2018
14391,Male,Hat,186.0,94.86,Outdoors,Turks and Caicos Islands,North America,11:41:00,3,September,3,0.08,513.36,2017,91.14,171.12,0.04,3 September 2017
14392,Female,Car,648.0,317.52,Outdoors,Ghana,Africa,12:40:00,28,February,9,0.1,5248.8,2016,330.48,583.2,0.02,28 February 2016
14393,Female,Bacon,706.0,275.34,Grocery,Ethiopia,Africa,22:43:00,7,February,10,0.04,6777.6,2020,430.66,677.76,0.01,7 February 2020
14394,Female,Tuna,481.0,206.83,Shoes,Gibraltar,Europe,16:39:00,7,July,6,0.01,2857.14,2019,274.16999999999996,476.19,0.0,7 July 2019
14395,Male,Pizza,117.0,59.67,Automotive,Tonga,Oceania,18:27:00,22,November,8,0.03,907.92,2018,57.33,113.49,0.03,22 November 2018
14396,Female,Ball,636.0,426.12,Computers,Cayman Islands,North America,11:20:00,6,August,2,0.03,1233.84,2018,209.88,616.92,0.0,6 August 2018
14397,Female,Chair,371.0,267.12,Outdoors,French Southern Territories,Antarctica,21:22:00,15,September,7,0.1,2337.3,2020,103.88,333.90000000000003,0.03,15 September 2020
14398,Female,Pants,20.0,6.6,Games,Liechtenstein,Europe,16:51:00,15,July,10,0.02,196.0,2019,13.4,19.6,0.1,15 July 2019
14399,Female,Computer,124.0,96.72,Music,Saint Lucia,North America,15:45:00,19,July,4,0.04,476.16,2020,27.28,119.04,0.03,19 July 2020
14400,Male,Bacon,783.0,313.2,Health,Indonesia,Asia,22:51:00,20,July,5,0.1,3523.5,2017,469.8,704.7,0.01,20 July 2017
14401,Male,Cheese,658.0,282.94,Industrial,Cuba,North America,20:59:00,16,January,7,0.06,4329.639999999999,2018,375.06,618.5199999999999,0.01,16 January 2018
14402,Female,Sausages,24.0,5.52,Outdoors,American Samoa,Oceania,12:21:00,18,March,1,0.09,21.84,2019,18.48,21.84,0.38,18 March 2019
14403,Female,Keyboard,846.0,169.20000000000005,Tools,Monaco,Europe,14:50:00,9,November,3,0.08,2334.96,2019,676.8,778.32,0.01,9 November 2019
14404,Female,Gloves,906.0,498.3,Jewelery,Libya,Africa,16:51:00,16,February,4,0.03,3515.28,2017,407.7,878.82,0.0,16 February 2017
14405,Male,Mouse,553.0,237.79,Music,Belarus,Europe,21:29:00,23,March,3,0.07,1542.87,2019,315.21000000000004,514.29,0.01,23 March 2019
14406,Male,Soap,561.0,246.84,Jewelery,Sri Lanka,Asia,20:58:00,30,July,1,0.07,521.73,2020,314.15999999999997,521.73,0.01,30 July 2020
14407,Female,Sausages,650.0,143.0,Grocery,Morocco,Africa,16:49:00,8,April,5,0.08,2990.0,2019,507.0,598.0,0.01,8 April 2019
14408,Male,Shoes,165.0,108.9,Grocery,Russia,Europe,16:24:00,7,February,1,0.09,150.15,2018,56.099999999999994,150.15,0.05,7 February 2018
14409,Female,Bike,306.0,156.06,Books,South Georgia and the South Sandwich Islands,Antarctica,11:15:00,17,November,4,0.08,1126.08,2019,149.94,281.52,0.03,17 November 2019
14410,Female,Salad,470.0,361.9,Music,Romania,Europe,22:36:00,30,March,8,0.09,3421.6,2018,108.10000000000002,427.7,0.02,30 March 2018
14411,Female,Cheese,501.0,100.2,Jewelery,American Samoa,Oceania,20:35:00,6,November,6,0.03,2915.82,2020,400.8,485.97,0.01,6 November 2020
14412,Female,Shirt,460.0,363.4,Tools,Qatar,Asia,10:38:00,6,December,8,0.07,3422.4,2020,96.60000000000002,427.8,0.02,6 December 2020
14413,Male,Computer,663.0,503.88,Kids,Canada,North America,23:48:00,3,December,6,0.02,3898.44,2019,159.12,649.74,0.0,3 December 2019
14414,Female,Bike,173.0,57.09,Tools,Saint Pierre and Miquelon,North America,16:51:00,24,May,7,0.02,1186.78,2018,115.91,169.54,0.01,24 May 2018
14415,Female,Bacon,413.0,115.64,Movies,Switzerland,Europe,15:42:00,1,January,1,0.1,371.7,2018,297.36,371.7,0.02,1 January 2018
14416,Male,Hat,421.0,261.02,Baby,Puerto Rico,North America,23:49:00,1,February,8,0.01,3334.32,2018,159.98000000000002,416.79,0.0,1 February 2018
14417,Female,Towels,22.0,12.54,Jewelery,Egypt,Africa,12:31:00,6,December,10,0.05,209.0,2016,9.46,20.9,0.23,6 December 2016
14418,Female,Computer,308.0,89.32,Baby,United States Minor Outlying Islands,Oceania,10:39:00,6,May,2,0.04,591.36,2017,218.68,295.68,0.01,6 May 2017
14419,Male,Hat,311.0,220.81,Grocery,Brazil,South America,17:47:00,3,May,2,0.05,590.9,2016,90.19,295.45,0.02,3 May 2016
14420,Male,Chicken,739.0,206.92,Grocery,Cambodia,Asia,12:21:00,25,February,10,0.02,7242.200000000001,2018,532.08,724.22,0.0,25 February 2018
14421,Male,Chips,369.0,287.82,Tools,Brunei,Asia,14:12:00,28,February,5,0.08,1697.4,2016,81.18,339.48,0.02,28 February 2016
14422,Male,Car,722.0,476.52,Shoes,Costa Rica,North America,16:34:00,14,November,2,0.1,1299.6,2017,245.48000000000002,649.8,0.01,14 November 2017
14423,Female,Soap,40.0,21.6,Outdoors,North Korea,Asia,16:20:00,20,March,8,0.01,316.8,2017,18.4,39.6,0.02,20 March 2017
14424,Male,Soap,630.0,497.7,Tools,Samoa,Oceania,19:10:00,4,October,2,0.01,1247.4,2017,132.3,623.7,0.0,4 October 2017
14425,Male,Ball,558.0,306.9,Jewelery,Turks and Caicos Islands,North America,14:32:00,8,June,6,0.01,3314.5199999999995,2020,251.10000000000002,552.42,0.0,8 June 2020
14426,Male,Soap,160.0,76.8,Sports,Slovakia,Europe,19:43:00,1,February,9,0.02,1411.2,2016,83.2,156.8,0.01,1 February 2016
14427,Male,Hat,86.0,42.14,Tools,Cape Verde,Africa,19:27:00,21,January,7,0.04,577.9200000000001,2018,43.86,82.56000000000002,0.05,21 January 2018
14428,Male,Ball,745.0,521.5,Grocery,United States Minor Outlying Islands,Oceania,18:57:00,21,June,9,0.04,6436.8,2020,223.5,715.2,0.01,21 June 2020
14429,Female,Chips,154.0,69.3,Baby,Gibraltar,Europe,23:41:00,27,January,1,0.06,144.76,2017,84.7,144.76,0.04,27 January 2017
14430,Female,Tuna,488.0,244.0,Electronics,Western Sahara,Africa,11:57:00,7,June,1,0.04,468.48,2017,244.0,468.48,0.01,7 June 2017
14431,Male,Mouse,106.0,31.8,Kids,Bhutan,Asia,17:55:00,11,June,7,0.1,667.8000000000001,2016,74.2,95.4,0.09,11 June 2016
14432,Female,Computer,258.0,206.4,Games,Kazakhstan,Asia,12:19:00,20,August,8,0.07,1919.52,2017,51.599999999999994,239.94,0.03,20 August 2017
